idx,eco,context.target,prompt,entailment,Subject_Equal,Inner_Tense,Inner_Person,Mat_Tense,Mat_Person
SP_291,양태,희주: 이게 다 엄마 때문이라니까! \n재경: 난 널 위해서 이미 자존심 버렸어. 지완이 마음이 나 때문에 돌아선 거라면 지금 당장 그 집에 가서 무릎꿇고 빌 수 있어. 그러니까 내 핑계대지 마! \n희주: 난 못믿겠어. 지완 오빠가 변했다는 걸 믿을 수가 없어. 어떻게 사람이 갑자기 그럴 수가 있지? 말도 안 돼.,지완 오빠가 변했다.,Contradict,n,과거,3,현재,1
SP_285,양태,P7: 이런 부분들을 좀 확여 확인하시고 활용하신다면 아까처럼 이런 데이터를 보는 것만으로도 새로운 아이디어들 또 새로운 \nP1: 예. \nP7: 제안할 수 있는 것들이 상당히 많이 나올것이다라고 기대할 수 있을 거 같습니다.,데이터를 보는 것만으로도 새로운 제안할 수 있는 것들이 상당히 많이 나올 것이다.,Entailment,n,미래,3,현재,1
SP_327,의문,혜신: 설명이 좀 됐나요? 제가 왜 반대할 수 밖에 없는지 이해하시겠어요? \n순애: 대체 어느 세상에서 살고 계세요? 서른이나 된 여자가 댁의 아드님 만나기 전에 연애 경험 한번 없기를 바라셨어요? 결혼했다가 이혼을 했어요? 애가 딸려 있어요?,여자는 혜신의 아들을 만나기 전에 연애 경험 한 번 없었다.,Contradict,n,현재,3,과거,2
SP_146,부정,P6: 오는 이십일에는 택시 업계에서 총파업을 예고하고 있는데 카풀앱 서비스 업체와 택시 업계 쉽게 갈등이 해결될 것으로 보이지 않습니다.,카풀앱 서비스 업체와 택시 업계의 갈등은 쉽게 해결될 것이다.,Contradict,n,미래,3,현재,1
SP_129,부정,P5: 그게 어떻게 보면 새정치연합이나 새누리당이나 그~ 정당이 어떤 정책 정당으로써 그런 일을 해야 된다고 보거든요. \nP1: 네. \nP5: 저는 그걸 가지고 노인 어떤 표심 잡기라고 보진 않아요.,그것은 노인 표심 잡기이다.,Contradict,n,현재,3,현재,1
NE_610,부정,수도권에 사상 최대의 폭설이 내린 건 이틀 후였다. 맛보기로 온 눈에 후륜구동 자동차는 속수무책이었다. 후륜구동이 이처럼 눈쌓인 오르막길에서 맥을 못 출 줄은 예상하지 못했다.,후륜구동은 눈 쌓인 오르막길에서 맥을 못 추었다.,Entailment,n,미래,3,과거,1
NE_190,양태,외계인의 언어는 처음과 끝을 알 수 없는 원 형태로 이뤄져 있다. 그들의 이 같은 언어를 이해하면 인간의 시선에 고정된 논리와 흐름으로써 과거와 현재와 미래를 구분짓는 것은 의미 없음을 받아들일 수 있다.,인간의 시선에 고정된 논리와 흐름으로써 과거와 현재와 미래를 구분짓는 것은 의미 없다.,Entailment,n,현재,3,현재,1
NE_236,조건,"대체로 전국체전은 경기도가 우세한 가운데 서울이 선두 다툼에 나서고, 시드와 개최지 점수에 혜택을 받는 개최지가 3위권을 노린다. 여기에 국군체육부대(상무)의 점수를 많이 가져가는 경북도까지 해서 1~4위를 차지한다고 보면 거의 적중한다.","대체로 전국체전에서는 경기도, 서울, 개최지, 경북도가 1~4위를 차지한다.",Entailment,n,현재,3,현재,1
SP_284,양태,P2: 그래서 학생부 종합전형으로 이제 어필한다고 했을 때 그 전공 적합성 면에서 충분히 이제 좋은 평가를 받을 수 있을 것 같고요. 그리고 또 작년에도 이 학교 이 학과가 사 점 초반에서 합격한 그런 사례가 또 있거든요. 그래서 약간 상향이긴 하지만 또 무모한 도전은 아니기 때문에 남은 동안에 준비 잘한다고 한다면 또 좋은 결과 있을 거라고 기대할 수 있을 것 같습니다.,남은 동안에 준비를 잘하면 좋은 결과가 있을 것이다.,Entailment,n,미래,3,현재,1
NE_150,양태,"팀당 15~16경기를 치른 K-리그가 반환점을 돌면서 본격적인 순위 경쟁 모드로 돌입했지만 대구FC의 불안정한 경기력 탓에 이영진 감독의 주름살은 깊어지고 있다. 10일 현재 3승3무9패(승점 12)로 14위에 처져 있는 대구FC의 최대 고민은 경기때마다 너무 다른 양상을 보이고 있는 경기력. 어느 팀이든 기복이 있게 마련이지만, 최근 대구가 치른 경기 내용을 분석해 보면 팀 전력의 편차가 매우 크다는 것을 확인할 수 있다.",대구FC는 팀 전력의 편차가 매우 크다.,Entailment,n,현재,3,현재,1
NE_373,양태,홍상수 감독의 신작 <하하하>는 비평적으로 이미 많이 말해졌고 앞으로도 그럴 것이다. 그동안 홍상수의 영화들을 불편해하거나 어려워한 관객들도 <하하하>만큼은 충분히 편하게 즐길 만한 영화라고 여기는 것 같다.,<하하하>는 충분히 편하게 즐길 만한 영화이다.,Entailment,n,현재,3,현재,3
NE_118,양태,국사는 한국의 역사를 지칭하는 말이다. 역사를 세계사로 등치시켜서 국사와 대립적으로 인식하는 것은 옳은 태도가 아니다. 국사 교육과 역사 교육은 결코 별개가 될 수 없음을 지적하고 싶다.,국사 교육과 역사 교육은 결코 별개가 될 수 없다.,Entailment,n,현재,3,현재,1
NE_148,양태,남자 고등학생 3명이 금메달을 갖고 말장난을 하는 일본 팡샤 팀의 개그는 유세윤 등 3명이 <개그콘서트>에서 했던 ‘장난하냐’ 꼭지를 연상케 했다. 잘 부르지 못하는 노래를 열창하다 끝날 듯 끝나지 않는 무기카쓰야아의 노래 개그도 한국에서 익숙한 형식이었다. 일본 개그가 두 사람이 대화하는 만담 형식만 아니라 다채로운 형태로 공연되고 있다는 것을 확인할 수 있었다.,일본 개그는 다채로운 형태로 공연되고 있다.,Entailment,n,현재,3,과거,1
NE_567,부정,그러나 전쟁 위험은 없다고 본다. 한반도에서 북한이 전쟁을 일으키는 것을 중국이 절대 승인하지 않을 것이다. 중국은 한반도에서 전쟁이 일어나 한국 중심의 통일이 이뤄지는 것을 바라지 않고 있다.,한반도에서 전쟁이 일어나 한국 중심의 통일이 이뤄진다.,Contradict,n,현재,3,현재,3
NE_137,양태,"그 지역에 거주하는 부모들의 평균 연령대가 어떤지, 학교가 얼마나 있는지, 아이 관련 편의시설이 뭐가 있는지 등을 철저하게 파악해야 한다. 그래야 수요를 감안해 새로 생기는 아파트 단지에 어떤 시설을 배치할지 정할 수 있다. 실제로 같은 수도권에서도 사업장이 어디에 있느냐에 따라 고객이 원하는 내용이 크게 달라지는 것을 확인할 수 있다.",같은 수도권에서도 사업장이 어디에 있느냐에 따라 고객이 원하는 내용이 크게 달라진다.,Entailment,n,현재,3,현재,1
NE_663,양태,이번 사고는 금융기관에 해커가 침입한 것도 아니고 신용 정보를 아무렇게나 방치해 발생한 초보적인 관리 사고다. 그러나 역설적으로는 보안을 위해 사업자가 해야 할 투자는 하지 않고 이용자에게 공인인증서와 각종 보안 프로그램을 강제로 깔도록 함으로써 보안 책임을 다했다는 식으로 지내 왔던 우리 사회 민얼굴이 그대로 드러난 계기가 됐다. 그런 사고가 없었다면 이메일만 입력해도 온라인 뱅킹이 되는 구글의 서비스나 원 클릭으로 원하는 상품을 전 세계 어디에서나 구매할 수 있는 아마존 서비스를 경험하면서도 유독 대한민국에서는 보안 프로그램을 계속 깔아야 하는 번거로움이 있지만 우리나라 금융거래가 제일 안전하다고 착각하고 있었을 것이다.,우리나라 금융거래가 제일 안전하다.,Contradict,n,현재,3,과거,1
NE_060,부정,이 때문에 임진강 인근에서 전술훈련을 하던 다른 부대도 물에 잠길 뻔했다. 연천군 역시 신고를 받은 소방서가 상황을 알려준 뒤에야 임진강 수위가 상승한 것을 알게 됐다. 임진강 수위 관측 지점에 폐쇄회로(CC)TV를 설치해 놨지만 물이 불어나는 것을 발견하지 못했다.,임진강 물이 불어나고 있었다.,Entailment,n,현재,3,과거,3
NE_055,조건,자식을 야단칠 때는 심사숙고 해야 한다. 아버지도 똑같은 잘못을 범하는 것을 발견하면 아비를 우습게 알기 때문이다.,아버지도 자식과 똑같은 잘못을 범한다.,Entailment,n,현재,3,현재,3
NE_580,양태,"이 분석자료는 16일 후쿠시마 원자력발전소 해안에서 방사성 물질이 해수에 유입됐다고 가정하고 6월까지 입자의 이동 경로를 추적한 결과다. 해안에서 유입된 방사성 물질 입자는 4월 한 달 정도 후쿠시마 연안 지역에 정체된 뒤, 오야시오 해류를 만나 남쪽으로 내려간 후 쿠로시오 해류를 따라 태평양 내부로 유입될 것을 예측해 보여주고 있다. 해수를 통해 한반도 주변 해역까지 방사성 물질 입자가 직접적으로 확산될 가능성은 거의 없음을 예상할 수 있다.",해수를 통해 한반도 주변 해역까지 방사성 물질 입자가 직접적으로 확산될 가능성은 거의 없다.,Entailment,n,현재,3,현재,1
NE_575,양태,"북한이 국제사회의 대북 인권 압박을 고리로 핵실험을 하겠다는 노골적인 도발 의사를 밝힌 후자의 상황을 보면, 조만간 한반도 정세가 꽤나 민감하고 복잡하게 돌아갈 것임을 예상할 수 있다.",조만간 한반도 정세는 꽤나 민감하고 복잡하게 돌아갈 것이다.,Entailment,n,미래,3,현재,3
NE_664,양태,이런 상황이 어떻게 벌어질 수 있었는지는 훈련소 투척호 구조형태를 알면 이해된다. 송 훈련병과 김 상사는 콘크리트 구조물로 된 투척호에서 좌우로 위치해 있었고 호 외벽과는 달리 두 사람은 60㎝ 높이의 분리벽을 사이에 두고 있었다. 이로 미루어 볼 때 송 훈련병은 수류탄을 전방 멀리 던졌다고 착각했던 듯하다.,송 훈련병이 수류탄을 전방 멀리 던졌다.,Contradict,y,과거,3,과거,3
SP_078,양태,P7: 투명한 컵으로 물을 떠봤는데요. 그 안을 들여다 보자 기름과 함께 불순물이 떠 있는 걸 확인할 수 있었습니다.,컵 안에는 기름과 함께 불순물이 떠 있었다.,Entailment,n,현재,3,과거,1
NE_655,양태,물메기 껍질은 일반적인 생선 비늘과 달라 칼로 벗겨 내지 않는다. 물메기 몸통에 따듯한 물을 부어가면서 목장갑 낀 손으로 문지르면 껍질이 벗겨진다. 겉모양이 미끌미끌하다 해서 껍질이 없는 것으로 착각하면 안 된다.,물메기는 껍질이 없다.,Contradict,n,현재,3,현재,3
NE_468,부정,▲노산을 반대하는 마산 민주화 단체의 입장과 문화예술 단체의 입장을 모두 존중하고 수용하는 전제 위에서 서로 이해하고 용서해 화합과 평화를 이루는 마산이 되기를 바라는 염원에서 대동제를 개최하자는 결의를 했다. 따라서 대동제의 주제를 ‘미래를 향하여’라고 정했다. 이번 한 번의 대동제로 화합과 평화가 이뤄질 것을 기대하지 않는다.,이번 한 번의 대동제로 화합과 평화가 이뤄진다.,Contradict,n,미래,3,현재,1
SP_026,부정,P2: 초존도체에 전류를 흐르게 만들고 그 전류가 도대체 얼만큼 시간이 지나야 전류가 줄어드는 걸 관찰할 수 있을까? 그 실험을 한 분이 제 기억이 맞으면 일년인가 이년 실험하다가 그냥 실험을 그만둬버려요. 전혀 전류가 줄어드는 걸 발견하지 못해요.,전류가 줄어들었다.,Contradict,n,현재,3,현재,3
SP_176,의문,재하: 혹시 본부장이 사심이 있어서 이런 일을 벌였다고 생각해요? 아니에요! 박 주임이 존경하는 분이잖아요! 그런 쪼잔한 사람이라고 생각하지 말아요!,본부장은 사심이 있어서 이런 일을 벌였다.,Contradict,n,과거,3,현재,2
NE_587,조건,"남편의 폭행으로 숨진 사례도 적지 않다. 한국여성의 전화에 따르면, 지난해 가정폭력으로 사망한 아내가 무려 83명에 달했다. 공식 집계에 포함 안 된 가정폭력이 허다할 것을 예상하면 가정폭력은 이보다 훨씬 심할 터이다.",공식 집계에 포함 안 된 가정폭력이 허다할 것이다.,Entailment,n,현재,3,현재,1
NE_024,조건,반면 ‘다리다’는 ‘옷이나 천 따위의 주름이나 구김을 펴고 줄을 세우기 위해 다리미나 인두로 문지른다’란 뜻이다. 따라서 “다리미로 옷을 다리다” “다리지 않은 와이셔츠라 온통 구김살이 있다”에서 ‘다리다’ ‘다리지’처럼 쓴다. 명사 ‘다리미’ ‘다림질’이 동사 ‘다리다’에서 파생된 말이라고 기억하면 ‘달이다’와 ‘다리다’의 구분이 좀 더 쉬울 듯하다.,명사 ‘다리미’와 ‘다림질’은 동사 ‘다리다’에서 파생된 말이다.,Entailment,n,현재,3,현재,3
NE_001,양태,준플레이오프가 5전3선승제로 바뀐 2008년 이후 하위팀이 상위팀을 두 번이나 꺾고 한국시리즈에 오른 것은 두산이 처음이다. 두산은 마지막 우승이었던 지난 2001년에도 준플레이오프부터 시리즈를 시작해 한국시리즈 우승을 차지한 바 있다. 두산은 마지막 우승 당시 한국시리즈 상대가 삼성이었음을 기억하고 있을 것이다.,두산의 마지막 우승 당시의 한국시리즈 상대는 삼성이었다.,Entailment,n,과거,3,현재,3
SP_212,의문,태식: 이게 나 혼자 한 건줄 알아? 장채리! 당신 엄마. 다 합작품이라구.,이건 나(태식) 혼자 한 것이다.,Contradict,n,현재,3,현재,2
SP_002,양태,P2: 작년 십 차 협상에서도 이제 일 년짜리 단기협정 그리고 분담금 두 배 증액이라는 파격적인 요구를 들고 왔었죠. \nP1: 그렇죠. \nP2: 그 결과 이제 양측이 올해 이월에 총액 일조 삼백팔십구억 원 아마 그 일조 넘냐 안 넘냐로 갈등했던 걸 기억하실 겁니다.,양측은 올해 이월에 분담금 총액이 일조를 넘냐 안 넘냐로 갈등했다.,Entailment,n,과거,3,현재,2
